dataset,algorithm,n_clusters,metric,linkage,runtime_sec,runtime,ari,purity,davies_bouldin,f_measure,n_components,init_params,bic,avg_log_likelihood,run_id,inertia,kernel,param_m,param_alpha,preprocessing,n_features_orig,n_features_reduced
pen-based,GaussianMixture,,,,0.0460447919904254,0.0460647080035414,0.24391822355769,0.298853711790393,4.514621205252573,0.399533172759447,3.0,random,-182020.46162648287,8.473531494136942,5.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0467573750065639,0.0467770830146037,0.24391822355769,0.298853711790393,4.514621205252573,0.399533172759447,3.0,random,-182020.46162648287,8.473531494136942,6.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0464865830144844,0.0465073329978622,0.24391822355769,0.298853711790393,4.514621205252573,0.399533172759447,3.0,random,-182020.46162648287,8.473531494136942,7.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0462622919876594,0.0462823330017272,0.24391822355769,0.298853711790393,4.514621205252573,0.399533172759447,3.0,random,-182020.46162648287,8.473531494136942,8.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0468312080192845,0.0468594580015633,0.24391822355769,0.298853711790393,4.514621205252573,0.399533172759447,3.0,random,-182020.46162648287,8.473531494136942,9.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0344336660054978,0.0344591670145746,0.2395570064332526,0.3063136826783115,1.7114407972872512,0.3977771163369771,3.0,k-means++,-188424.7723252295,8.764848392733498,0.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0340419590065721,0.0340680000081192,0.2395570064332526,0.3063136826783115,1.7114407972872512,0.3977771163369771,3.0,k-means++,-188424.7723252295,8.764848392733498,1.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0341779160080477,0.0341968749999068,0.2395570064332526,0.3063136826783115,1.7114407972872512,0.3977771163369771,3.0,k-means++,-188424.7723252295,8.764848392733498,2.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0362808339996263,0.0363029169966466,0.2395570064332526,0.3063136826783115,1.7114407972872512,0.3977771163369771,3.0,k-means++,-188424.7723252295,8.764848392733498,3.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0354582919972017,0.0354777079774066,0.2395570064332526,0.3063136826783115,1.7114407972872512,0.3977771163369771,3.0,k-means++,-188424.7723252295,8.764848392733498,4.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.035458500002278,0.0354842910019215,0.2395570064332526,0.3063136826783115,1.7114407972872512,0.3977771163369771,3.0,k-means++,-188424.7723252295,8.764848392733498,5.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0346455420076381,0.034664500009967,0.2395570064332526,0.3063136826783115,1.7114407972872512,0.3977771163369771,3.0,k-means++,-188424.7723252295,8.764848392733498,6.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0355878330010455,0.0356132909946609,0.2395570064332526,0.3063136826783115,1.7114407972872512,0.3977771163369771,3.0,k-means++,-188424.7723252295,8.764848392733498,7.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0361586250073742,0.036178459005896,0.2395570064332526,0.3063136826783115,1.7114407972872512,0.3977771163369771,3.0,k-means++,-188424.7723252295,8.764848392733498,8.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0353827080107294,0.0354024579864926,0.2395570064332526,0.3063136826783115,1.7114407972872512,0.3977771163369771,3.0,k-means++,-188424.7723252295,8.764848392733498,9.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0409669169748667,0.0409865840047132,0.2220621999992566,0.3097707423580786,2.0926549785293123,0.3877689156796362,3.0,random_from_data,-188485.3288159105,8.767602963816147,0.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0418910000007599,0.041910874977475,0.2220621999992566,0.3097707423580786,2.0926549785293123,0.3877689156796362,3.0,random_from_data,-188485.3288159105,8.767602963816147,1.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0414323750010225,0.0414519580081105,0.2220621999992566,0.3097707423580786,2.0926549785293123,0.3877689156796362,3.0,random_from_data,-188485.3288159105,8.767602963816147,2.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0428209159872494,0.0428470830083824,0.2220621999992566,0.3097707423580786,2.0926549785293123,0.3877689156796362,3.0,random_from_data,-188485.3288159105,8.767602963816147,3.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0424901249934919,0.0425103340239729,0.2220621999992566,0.3097707423580786,2.0926549785293123,0.3877689156796362,3.0,random_from_data,-188485.3288159105,8.767602963816147,4.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0409277079743333,0.0409488329896703,0.2220621999992566,0.3097707423580786,2.0926549785293123,0.3877689156796362,3.0,random_from_data,-188485.3288159105,8.767602963816147,5.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0417483339842874,0.0417672500188928,0.2220621999992566,0.3097707423580786,2.0926549785293123,0.3877689156796362,3.0,random_from_data,-188485.3288159105,8.767602963816147,6.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0419294590246863,0.0419493340014014,0.2220621999992566,0.3097707423580786,2.0926549785293123,0.3877689156796362,3.0,random_from_data,-188485.3288159105,8.767602963816147,7.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0425054589868523,0.042526250006631,0.2220621999992566,0.3097707423580786,2.0926549785293123,0.3877689156796362,3.0,random_from_data,-188485.3288159105,8.767602963816147,8.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0413930840149987,0.0414123329974245,0.2220621999992566,0.3097707423580786,2.0926549785293123,0.3877689156796362,3.0,random_from_data,-188485.3288159105,8.767602963816147,9.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0878984579758253,0.0879183750075753,0.3301846070230191,0.397834788937409,1.5835263911182424,0.4903025250299749,4.0,kmeans,-220430.45807653485,10.285469706985593,0.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0879888340132311,0.0880112909944728,0.3301846070230191,0.397834788937409,1.5835263911182424,0.4903025250299749,4.0,kmeans,-220430.45807653485,10.285469706985593,1.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0869434579799417,0.0869651249959133,0.3301846070230191,0.397834788937409,1.5835263911182424,0.4903025250299749,4.0,kmeans,-220430.45807653485,10.285469706985593,2.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0864464160113129,0.0864777500100899,0.3301846070230191,0.397834788937409,1.5835263911182424,0.4903025250299749,4.0,kmeans,-220430.45807653485,10.285469706985593,3.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0872755000018514,0.0872989999770652,0.3301846070230191,0.397834788937409,1.5835263911182424,0.4903025250299749,4.0,kmeans,-220430.45807653485,10.285469706985593,4.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0856382499914616,0.0856602920102886,0.3301846070230191,0.397834788937409,1.5835263911182424,0.4903025250299749,4.0,kmeans,-220430.45807653485,10.285469706985593,5.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0879820410045795,0.0880277920223306,0.3301846070230191,0.397834788937409,1.5835263911182424,0.4903025250299749,4.0,kmeans,-220430.45807653485,10.285469706985593,6.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0882727080024778,0.0883057909959461,0.3301846070230191,0.397834788937409,1.5835263911182424,0.4903025250299749,4.0,kmeans,-220430.45807653485,10.285469706985593,7.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0868052080040797,0.0868344590126071,0.3301846070230191,0.397834788937409,1.5835263911182424,0.4903025250299749,4.0,kmeans,-220430.45807653485,10.285469706985593,8.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0883221669937484,0.0883446249936241,0.3301846070230191,0.397834788937409,1.5835263911182424,0.4903025250299749,4.0,kmeans,-220430.45807653485,10.285469706985593,9.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0820387080020736,0.0820670409884769,0.3371836427627508,0.3973799126637554,2.944754966401516,0.4910391160258245,4.0,random,-218664.68894592664,10.205149058759234,0.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.07664087502053,0.0766621659859083,0.3371836427627508,0.3973799126637554,2.944754966401516,0.4910391160258245,4.0,random,-218664.68894592664,10.205149058759234,1.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0728391669981647,0.0728594169777352,0.3371836427627508,0.3973799126637554,2.944754966401516,0.4910391160258245,4.0,random,-218664.68894592664,10.205149058759234,2.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0755675419932231,0.0755995420040562,0.3371836427627508,0.3973799126637554,2.944754966401516,0.4910391160258245,4.0,random,-218664.68894592664,10.205149058759234,3.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0731826249975711,0.073211708018789,0.3371836427627508,0.3973799126637554,2.944754966401516,0.4910391160258245,4.0,random,-218664.68894592664,10.205149058759234,4.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0742138330242596,0.0742406669887714,0.3371836427627508,0.3973799126637554,2.944754966401516,0.4910391160258245,4.0,random,-218664.68894592664,10.205149058759234,5.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.074873125005979,0.0748960839991923,0.3371836427627508,0.3973799126637554,2.944754966401516,0.4910391160258245,4.0,random,-218664.68894592664,10.205149058759234,6.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0744409579783678,0.074461957992753,0.3371836427627508,0.3973799126637554,2.944754966401516,0.4910391160258245,4.0,random,-218664.68894592664,10.205149058759234,7.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0745114589808508,0.0745313329971395,0.3371836427627508,0.3973799126637554,2.944754966401516,0.4910391160258245,4.0,random,-218664.68894592664,10.205149058759234,8.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0757982080103829,0.0758197089890018,0.3371836427627508,0.3973799126637554,2.944754966401516,0.4910391160258245,4.0,random,-218664.68894592664,10.205149058759234,9.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.1077302090125158,0.1077559999830555,0.3062289461279561,0.3673580786026201,1.5909344981870988,0.4769006922789695,4.0,k-means++,-216715.806759302,10.116499032075073,0.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.1082634169724769,0.1082912080164533,0.3062289461279561,0.3673580786026201,1.5909344981870988,0.4769006922789695,4.0,k-means++,-216715.806759302,10.116499032075073,1.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.1074698750162497,0.1074906660069245,0.3062289461279561,0.3673580786026201,1.5909344981870988,0.4769006922789695,4.0,k-means++,-216715.806759302,10.116499032075073,2.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.1076933330041356,0.107771082984982,0.3062289461279561,0.3673580786026201,1.5909344981870988,0.4769006922789695,4.0,k-means++,-216715.806759302,10.116499032075073,3.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.1068190000078175,0.1068639580043964,0.3062289461279561,0.3673580786026201,1.5909344981870988,0.4769006922789695,4.0,k-means++,-216715.806759302,10.116499032075073,4.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.1076809579972177,0.1077014590264298,0.3062289461279561,0.3673580786026201,1.5909344981870988,0.4769006922789695,4.0,k-means++,-216715.806759302,10.116499032075073,5.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.1067430419789161,0.1067647080053575,0.3062289461279561,0.3673580786026201,1.5909344981870988,0.4769006922789695,4.0,k-means++,-216715.806759302,10.116499032075073,6.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.1076969580026343,0.1077194590179715,0.3062289461279561,0.3673580786026201,1.5909344981870988,0.4769006922789695,4.0,k-means++,-216715.806759302,10.116499032075073,7.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.1077080830000341,0.1077295829891227,0.3062289461279561,0.3673580786026201,1.5909344981870988,0.4769006922789695,4.0,k-means++,-216715.806759302,10.116499032075073,8.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.1078389169997535,0.1078618330066092,0.3062289461279561,0.3673580786026201,1.5909344981870988,0.4769006922789695,4.0,k-means++,-216715.806759302,10.116499032075073,9.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0494519999774638,0.0494730000209528,0.3377565629767944,0.4086608442503639,1.846730383610046,0.4879919716958027,4.0,random_from_data,-204304.69641217828,9.551947069414783,0.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0493543329939711,0.0493752499751281,0.3377565629767944,0.4086608442503639,1.846730383610046,0.4879919716958027,4.0,random_from_data,-204304.69641217828,9.551947069414783,1.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0492641669989097,0.049283500004094,0.3377565629767944,0.4086608442503639,1.846730383610046,0.4879919716958027,4.0,random_from_data,-204304.69641217828,9.551947069414783,2.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0495746250089723,0.0495949579926673,0.3377565629767944,0.4086608442503639,1.846730383610046,0.4879919716958027,4.0,random_from_data,-204304.69641217828,9.551947069414783,3.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.052661875000922,0.0526826250134035,0.3377565629767944,0.4086608442503639,1.846730383610046,0.4879919716958027,4.0,random_from_data,-204304.69641217828,9.551947069414783,4.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0536557910090778,0.0536773329949937,0.3377565629767944,0.4086608442503639,1.846730383610046,0.4879919716958027,4.0,random_from_data,-204304.69641217828,9.551947069414783,5.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0523725419770926,0.0523917500104289,0.3377565629767944,0.4086608442503639,1.846730383610046,0.4879919716958027,4.0,random_from_data,-204304.69641217828,9.551947069414783,6.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0531521249795332,0.0531735000258777,0.3377565629767944,0.4086608442503639,1.846730383610046,0.4879919716958027,4.0,random_from_data,-204304.69641217828,9.551947069414783,7.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0525357089936733,0.0525568749872036,0.3377565629767944,0.4086608442503639,1.846730383610046,0.4879919716958027,4.0,random_from_data,-204304.69641217828,9.551947069414783,8.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.050404499983415,0.0504246659984346,0.3377565629767944,0.4086608442503639,1.846730383610046,0.4879919716958027,4.0,random_from_data,-204304.69641217828,9.551947069414783,9.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0837525409879162,0.0837721670104656,0.4015813453662816,0.4827147016011645,1.518289284051388,0.5819786016318951,5.0,kmeans,-242639.88835633933,11.360482602774216,0.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0850192079960834,0.0850490840093698,0.4015813453662816,0.4827147016011645,1.518289284051388,0.5819786016318951,5.0,kmeans,-242639.88835633933,11.360482602774216,1.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0839892920048441,0.0840215000207535,0.4015813453662816,0.4827147016011645,1.518289284051388,0.5819786016318951,5.0,kmeans,-242639.88835633933,11.360482602774216,2.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0841910000017378,0.0842122500180266,0.4015813453662816,0.4827147016011645,1.518289284051388,0.5819786016318951,5.0,kmeans,-242639.88835633933,11.360482602774216,3.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0845617079758085,0.0845830409962218,0.4015813453662816,0.4827147016011645,1.518289284051388,0.5819786016318951,5.0,kmeans,-242639.88835633933,11.360482602774216,4.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0831134160107467,0.083142791991122,0.4015813453662816,0.4827147016011645,1.518289284051388,0.5819786016318951,5.0,kmeans,-242639.88835633933,11.360482602774216,5.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.082996750017628,0.0830167499952949,0.4015813453662816,0.4827147016011645,1.518289284051388,0.5819786016318951,5.0,kmeans,-242639.88835633933,11.360482602774216,6.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0851503750018309,0.085171833023196,0.4015813453662816,0.4827147016011645,1.518289284051388,0.5819786016318951,5.0,kmeans,-242639.88835633933,11.360482602774216,7.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0834377910068724,0.083460207999451,0.4015813453662816,0.4827147016011645,1.518289284051388,0.5819786016318951,5.0,kmeans,-242639.88835633933,11.360482602774216,8.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0867533340060617,0.0867830420029349,0.4015813453662816,0.4827147016011645,1.518289284051388,0.5819786016318951,5.0,kmeans,-242639.88835633933,11.360482602774216,9.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.1830636250087991,0.1830947079870384,0.4115865214897921,0.4855349344978166,2.6618822242446347,0.5360959220516682,5.0,random,-232920.54290539684,10.918372638666572,0.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.1707469999964814,0.1707779170246794,0.4115865214897921,0.4855349344978166,2.6618822242446347,0.5360959220516682,5.0,random,-232920.54290539684,10.918372638666572,1.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.1723694170068483,0.1723939999938011,0.4115865214897921,0.4855349344978166,2.6618822242446347,0.5360959220516682,5.0,random,-232920.54290539684,10.918372638666572,2.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.1695818329753819,0.1696152089862153,0.4115865214897921,0.4855349344978166,2.6618822242446347,0.5360959220516682,5.0,random,-232920.54290539684,10.918372638666572,3.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.171105624991469,0.1711273749824613,0.4115865214897921,0.4855349344978166,2.6618822242446347,0.5360959220516682,5.0,random,-232920.54290539684,10.918372638666572,4.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.1719608750136103,0.1719903750054072,0.4115865214897921,0.4855349344978166,2.6618822242446347,0.5360959220516682,5.0,random,-232920.54290539684,10.918372638666572,5.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.1768581249925773,0.1768917920126114,0.4115865214897921,0.4855349344978166,2.6618822242446347,0.5360959220516682,5.0,random,-232920.54290539684,10.918372638666572,6.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.2073823749960865,0.2074061250023078,0.4115865214897921,0.4855349344978166,2.6618822242446347,0.5360959220516682,5.0,random,-232920.54290539684,10.918372638666572,7.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.1895368330006022,0.1895691659883596,0.4115865214897921,0.4855349344978166,2.6618822242446347,0.5360959220516682,5.0,random,-232920.54290539684,10.918372638666572,8.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.1763797919848002,0.176407291990472,0.4115865214897921,0.4855349344978166,2.6618822242446347,0.5360959220516682,5.0,random,-232920.54290539684,10.918372638666572,9.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0592005829967092,0.0592252079804893,0.3608710400024861,0.4795305676855895,1.402117633178254,0.5530961154541779,5.0,k-means++,-236259.080125602,11.070234775684638,0.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0577404589857906,0.0577700829890091,0.3608710400024861,0.4795305676855895,1.402117633178254,0.5530961154541779,5.0,k-means++,-236259.080125602,11.070234775684638,1.0,,,,,Original,,
pen-based,GaussianMixture,,,,0.0585185410163831,0.0585419579874724,0.3608710400024861,0.4795305676855895,1.402117633178254,0.5530961154541779,5.0,k-means++,-236259.080125602,11.070234775684638,2.0,,,,,Original,,
