dataset,algorithm,n_clusters,metric,run_id,inertia,runtime,ari,purity,davies_bouldin,f_measure
pen-based,KMeans_Standard,4,manhattan,5,29853.999193696982,0.040133832953870296,0.31610124840945225,0.8202328966521106,1.465740738812695,0.47185816985221596
pen-based,KMeans_Standard,4,manhattan,6,30580.91230635113,0.04254137515090406,0.2980826129871383,0.7757459970887919,1.6226895146520637,0.4527644353653286
pen-based,KMeans_Standard,4,manhattan,7,29866.910073292882,0.03688125009648502,0.31555532699914607,0.8195050946142649,1.4661807729882306,0.4714877208500119
pen-based,KMeans_Standard,4,manhattan,8,31484.949035742797,0.02760112495161593,0.20804548733174716,0.8133187772925764,1.3988908686718813,0.427249817276505
pen-based,KMeans_Standard,4,manhattan,9,30582.09731410408,0.029821000061929226,0.29761581802129033,0.7752911208151383,1.6222449418512246,0.4525614227401941
pen-based,KMeans_Standard,5,euclidean,0,7619.0540564203775,0.019715334055945277,0.37273532320515074,0.8187772925764192,1.2606632212090498,0.5316691620537294
pen-based,KMeans_Standard,5,euclidean,1,8875.567260004555,0.026860209181904793,0.24585166372782158,0.8332423580786026,1.5265028811927768,0.49848167493029066
pen-based,KMeans_Standard,5,euclidean,2,7530.616310050294,0.030558083206415176,0.3552528921002243,0.8155021834061136,1.3578684842328894,0.532645012545291
pen-based,KMeans_Standard,5,euclidean,3,7530.625424288317,0.015954500064253807,0.35553208909388356,0.8156841339155749,1.3581623937613978,0.5327398899220877
pen-based,KMeans_Standard,5,euclidean,4,8099.864049646523,0.0363665409386158,0.32497904853410936,0.7542758369723436,1.494152186890816,0.503616435068048
pen-based,KMeans_Standard,5,euclidean,5,7618.897271955662,0.022711874917149544,0.37213055712983695,0.8180494905385735,1.2605434829095805,0.5313142930180746
pen-based,KMeans_Standard,5,euclidean,6,7618.883978564043,0.07560620806179941,0.37227196034589966,0.8181404657933042,1.260548384326851,0.5313679844049042
pen-based,KMeans_Standard,5,euclidean,7,7618.8853358720435,0.02746820799075067,0.372351375957664,0.8183224163027657,1.2605872846328552,0.531460227529782
