dataset,algorithm,n_clusters,metric,run_id,inertia,runtime,ari,purity,davies_bouldin,f_measure
adult,KMeans_PP,9,manhattan,9,382773.8826369599,0.2165295840241015,-0.010743839455857085,0.35391671102739447,1.6736030544950333,0.4430612286022909
adult,KMeans_PP,10,euclidean,0,664545.9163141078,0.22927825013175607,-0.0026605791080521676,0.20410712092051922,1.3508161918684205,0.28762614199872877
adult,KMeans_PP,10,euclidean,1,703261.9181058898,0.2479766251053661,-0.009615328282062022,0.29253511322222675,1.3476879565226256,0.3770288693565843
adult,KMeans_PP,10,euclidean,2,659526.0142082484,0.23743612482212484,-0.003258697348359927,0.199971336145121,1.3261442097105014,0.29576237047119047
adult,KMeans_PP,10,euclidean,3,660791.0032752652,0.37171520781703293,-0.005262187202680059,0.19102411858646248,1.322257890777621,0.2759828104029092
adult,KMeans_PP,10,euclidean,4,673263.8511298106,0.2310048749204725,-0.009956719422879115,0.24560828794889644,1.3303695093767902,0.33120857386401814
adult,KMeans_PP,10,euclidean,5,681850.336395003,0.19006416597403586,-0.007193476132076085,0.26270422996601284,1.4044133391822176,0.34853734374387435
adult,KMeans_PP,10,euclidean,6,666138.0262608853,0.2532704579643905,0.0009082803028661145,0.19751443429834978,1.3761790880934741,0.29561137640593727
adult,KMeans_PP,10,euclidean,7,698360.4624596899,0.23938441695645452,-0.0034682110454335715,0.25676671716964905,1.39569968955017,0.3428487133855983
adult,KMeans_PP,10,euclidean,8,688987.6598427597,0.2716139170806855,-0.007727017860979128,0.22492936407190534,1.2634345149496857,0.3098626193670441
adult,KMeans_PP,10,euclidean,9,695317.143509923,0.27302958397194743,-0.0019374875895442037,0.26387125834322916,1.4242699590662222,0.34976280595857895
adult,KMeans_PP,10,manhattan,0,349530.4244923793,0.48604637500829995,-0.003538794798090402,0.23152205069407478,1.5171438533927095,0.3087568459209111
adult,KMeans_PP,10,manhattan,1,350370.1312197822,0.7220517918467522,-0.0005397143084251816,0.20959420171164161,1.5608131767374527,0.3062587364319749
adult,KMeans_PP,10,manhattan,2,355663.2493630822,0.44052279205061495,-0.0019717647704376945,0.23776667622128497,1.5155524572823271,0.3149413011346295
adult,KMeans_PP,10,manhattan,3,354946.1648343731,0.5332545000128448,-0.009752021399488033,0.25369558986118507,1.5954059965066711,0.3399132710093595
adult,KMeans_PP,10,manhattan,4,357120.10336842714,0.3665559170767665,-0.0040229844149505,0.26110724376561156,1.5242698930357945,0.36252183891720846
adult,KMeans_PP,10,manhattan,5,353818.09620880545,0.3184873340651393,-0.008524164230437063,0.28719135170549936,1.5392808949310606,0.36373697941715827
adult,KMeans_PP,10,manhattan,6,350971.5458023092,0.36934820795431733,-0.001638160782811474,0.21618688833381106,1.4812952241150859,0.3100737767403575
adult,KMeans_PP,10,manhattan,7,353925.0551293134,0.4078157499898225,0.00013112737625332158,0.20693255804430613,1.4348604647548107,0.29463990684705654
adult,KMeans_PP,10,manhattan,8,351103.77509000077,0.7462524170987308,0.0009318783584316192,0.18705212726751566,1.449048841447531,0.267211955465171
adult,KMeans_PP,10,manhattan,9,361946.09226025734,0.21759333298541605,0.0014589866041778976,0.2784693501494615,1.602888358889863,0.37126464191033504
